City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
171,raudeberg,61.9875,5.1352,3.3100000000000023,1,95,8.73,NO,1670265118
172,sabadell,41.5433,2.1094,12.270000000000039,78,20,0.89,ES,1670265119
173,oktyabrskiy,54.4815,53.471,-20.73999999999998,100,97,0.92,RU,1670265120
174,bagdarin,54.4333,113.6,-19.21999999999997,88,100,2.36,RU,1670265120
175,simnas,54.4,23.65,-3.109999999999957,93,100,4.9,LT,1670265121
176,port blair,11.6667,92.75,27.120000000000005,83,100,8.79,IN,1670265124
177,vesele,47.0148,34.915,-3.909999999999968,67,20,6.3,UA,1670265126
178,laguna,38.421,-121.4238,13.970000000000027,86,20,5.14,US,1670265131
179,esperance,-33.8667,121.9,15.689999999999998,83,100,2.04,AU,1670265134
180,eirunepe,-6.6603,-69.8736,30.260000000000048,61,87,1.18,BR,1670265136
181,batemans bay,-35.7167,150.1833,13.689999999999998,91,19,2.54,AU,1670265145
182,esna,25.2934,32.554,20.010000000000048,48,0,7.6,EG,1670265146
183,hithadhoo,-0.6,73.0833,27.5,75,100,3.41,MV,1670265148
184,san patricio,28.017,-97.5169,26.920000000000016,58,96,6.94,US,1670265150
185,oksfjord,70.2396,22.3479,2.1000000000000227,99,100,2.68,NO,1670265151
186,beitbridge,-22.2167,30.0,27.28000000000003,49,44,13.7,ZW,1670265152
187,qaanaaq,77.484,-69.3632,-1.849999999999966,88,100,6.88,GL,1670265153
188,svetlogorsk,52.6333,29.7333,-10.079999999999984,87,84,3.85,BY,1670265153
189,kangaatsiaq,68.3065,-53.4641,-4.439999999999998,82,100,6.28,GL,1670265154
190,port hardy,50.6996,-127.4199,0.10000000000002274,100,75,1.54,CA,1670265049
191,kahului,20.8947,-156.47,24.910000000000025,76,20,4.47,US,1670265155
192,murgab,37.4966,61.9714,-0.06999999999999318,69,100,3.09,TM,1670265155
193,faanui,-16.4833,-151.75,26.32000000000005,78,100,8.11,PF,1670265156
194,bethel,41.3712,-73.414,8.340000000000032,44,0,4.63,US,1670265156
195,jardim,-21.4803,-56.1381,29.79000000000002,62,51,1.89,BR,1670265157
196,broken hill,-31.95,141.4333,15.980000000000018,47,96,5.38,AU,1670265157
197,hasaki,35.7333,140.8333,5.220000000000027,86,100,11.07,JP,1670265158
198,poum,-20.2333,164.0167,26.210000000000036,84,100,4.64,NC,1670265158
199,berlevag,70.8578,29.0864,-2.0,80,100,7.2,NO,1670265159
200,yulara,-25.2406,130.9889,27.02000000000004,16,11,3.1,AU,1670265160
201,chokurdakh,70.6333,147.9167,-36.819999999999965,99,51,3.86,RU,1670265160
202,coihaique,-45.5752,-72.0662,14.340000000000032,82,100,2.06,CL,1670265161
203,wangkui,46.8333,126.5,-18.079999999999984,92,6,4.25,CN,1670265162
204,muyezerskiy,63.9333,31.65,-5.239999999999952,90,100,6.67,RU,1670265162
205,providencia,28.7167,-111.5833,23.920000000000016,62,57,2.89,MX,1670265163
206,grand gaube,-20.0064,57.6608,25.220000000000027,67,11,1.34,MU,1670265163
207,ponta delgada,37.7333,-25.6667,16.950000000000045,82,75,7.72,PT,1670265164
208,iqaluit,63.7506,-68.5145,-12.149999999999977,78,75,2.06,CA,1670265013
209,sao filipe,14.8961,-24.4956,22.610000000000014,68,34,3.18,CV,1670265165
210,adrar,20.5022,-10.0711,25.08000000000004,23,7,0.84,MR,1670265165
211,marystown,47.1666,-55.1483,3.6100000000000136,75,97,3.89,CA,1670265166
212,constitucion,-35.3333,-72.4167,19.890000000000043,57,7,7.62,CL,1670265166
213,souillac,-20.5167,57.5167,25.210000000000036,73,40,4.63,MU,1670265167
214,korla,41.7597,86.1469,-5.599999999999966,41,35,0.93,CN,1670265167
215,binzhou,37.3667,118.0167,-2.4899999999999523,39,0,0.74,CN,1670265168
216,gerash,27.6652,54.1371,16.08000000000004,48,18,1.47,IR,1670265169
217,nantucket,41.2835,-70.0995,10.080000000000041,63,0,4.63,US,1670265169
218,mana,5.6592,-53.7767,28.32000000000005,67,100,3.54,GF,1670265170
219,sitka,57.0531,-135.33,0.9399999999999977,80,75,2.06,US,1670265170
220,garden city,42.3256,-83.331,7.0,40,75,8.75,US,1670265171
221,guardiagrele,42.1954,14.2198,12.100000000000023,58,1,3.02,IT,1670265172
222,waipawa,-41.4122,175.5153,14.410000000000025,67,0,6.5,NZ,1670265173
223,tiksi,71.6872,128.8694,-24.97999999999999,95,100,5.03,RU,1670265173
224,pahalgam,34.0333,75.3333,-1.42999999999995,53,100,3.76,IN,1670265174
225,nsanje,-16.92,35.262,29.340000000000032,51,60,1.3,MW,1670265174
226,jacareacanga,-6.2222,-57.7528,27.010000000000048,88,100,1.54,BR,1670265175
227,deputatskiy,69.3,139.9,-31.369999999999976,96,100,1.86,RU,1670265175
228,valga,57.7778,26.0473,-6.669999999999959,90,100,0.45,EE,1670265176
229,saint george,37.1041,-113.5841,11.910000000000025,66,40,0.45,US,1670264974
230,alofi,-19.0595,-169.9187,24.939999999999998,94,80,0.51,NU,1670265177
231,kimbe,-5.5502,150.1429,23.78000000000003,93,96,1.54,PG,1670265177
232,verkh-usugli,52.7,115.1667,-11.759999999999991,67,100,5.59,RU,1670265178
233,camana,-16.6228,-72.7111,22.140000000000043,71,51,3.72,PE,1670265178
234,hasilpur,29.7122,72.5553,15.879999999999995,26,4,1.22,PK,1670265179
235,can tho,10.0333,105.7833,24.120000000000005,92,100,2.24,VN,1670265070
236,bihoro,43.8228,144.1044,-5.779999999999973,68,0,2.5,JP,1670265180
237,minsk,53.9,27.5667,-8.139999999999986,91,98,5.38,BY,1670265180
238,bangui,4.3612,18.555,26.05000000000001,50,32,0.95,CF,1670265183
239,bar harbor,44.3876,-68.2039,7.970000000000027,69,100,8.75,US,1670265139
240,kalaleh,37.3807,55.4916,2.7800000000000296,87,0,0.0,IR,1670265186
241,buluang,13.3068,123.3425,23.720000000000027,94,95,1.27,PH,1670265187
242,torbat-e jam,35.244,60.6225,-1.4499999999999886,71,54,0.46,IR,1670265189
243,ciudad bolivar,8.1222,-63.5497,29.720000000000027,53,100,2.33,VE,1670265190
244,mahon,39.8885,4.2658,15.310000000000002,88,20,2.06,ES,1670265191
245,tura,25.5198,90.2201,16.200000000000045,85,0,1.42,IN,1670265193
246,ballina,-28.8667,153.5667,17.79000000000002,99,1,2.21,AU,1670265193
247,sabha,27.0377,14.4283,21.140000000000043,19,0,3.38,LY,1670265194
248,matamoros,25.5333,-103.25,26.170000000000016,36,0,0.0,MX,1670265195
249,oriximina,-1.7656,-55.8661,29.53000000000003,64,76,1.78,BR,1670265196
250,hounde,11.5,-3.5167,31.010000000000048,20,100,2.64,BF,1670265197
251,codrington,-38.2667,141.9667,10.810000000000002,73,17,5.16,AU,1670265199
252,longyearbyen,78.2186,15.6401,-12.089999999999975,67,75,11.32,SJ,1670265202
253,naze,28.3667,129.4833,14.510000000000048,77,97,8.86,JP,1670265205
254,altea,38.5989,-0.0514,15.670000000000016,86,100,6.39,ES,1670265207
255,bilma,18.6853,12.9164,24.74000000000001,17,1,2.39,NE,1670265208
256,shubarkuduk,49.1447,56.4872,-12.96999999999997,97,46,2.13,KZ,1670265208
257,dauphin,51.1494,-100.0502,-21.919999999999987,64,0,1.03,CA,1670265209
258,severo-yeniseyskiy,60.3725,93.0408,-20.669999999999987,98,100,2.86,RU,1670265210
259,aykhal,66.0,111.5,-23.329999999999984,96,100,6.23,RU,1670265210
260,zhanaozen,43.3,52.8,-7.699999999999989,50,0,0.82,KZ,1670265211
261,kaitangata,-46.2817,169.8464,7.930000000000007,95,100,2.87,NZ,1670265211
262,hovd,48.0056,91.6419,-16.67999999999995,81,11,1.1,MN,1670265213
263,asfi,32.2994,-9.2372,18.360000000000014,81,8,10.0,MA,1670265213
264,iralaya,15.0,-83.2333,26.510000000000048,78,5,5.72,HN,1670265214
265,canita,9.2097,-78.8811,29.360000000000014,62,96,4.08,PA,1670265215
266,upington,-28.4478,21.2561,23.210000000000036,21,0,2.06,ZA,1670265215
267,otane,-39.8833,176.6333,14.450000000000045,81,98,1.17,NZ,1670265216
268,prince george,53.9166,-122.753,-12.310000000000002,78,100,3.09,CA,1670265050
269,colares,38.7992,-9.4469,16.29000000000002,89,40,2.24,PT,1670265217
270,tacoronte,28.4769,-16.4102,18.24000000000001,84,100,2.06,ES,1670265217
271,atikokan,48.7555,-91.6216,-11.17999999999995,68,100,4.89,CA,1670265218
272,brae,60.3964,-1.353,6.5,64,100,9.21,GB,1670265218
273,nelson bay,-32.7167,152.15,19.5,95,32,4.92,AU,1670265219
274,mabaruma,8.2,-59.7833,25.32000000000005,94,62,1.81,GY,1670265219
275,sibolga,1.7427,98.7792,23.680000000000007,91,100,1.16,ID,1670265220
276,provideniya,64.3833,-173.3,-2.5399999999999636,93,100,9.41,RU,1670265220
277,honningsvag,70.9821,25.9704,3.8600000000000136,87,100,5.66,NO,1670265221
278,chuy,-33.6971,-53.4616,25.07000000000005,52,0,4.86,UY,1670265221
279,chermen,43.1486,44.7069,-2.419999999999959,93,99,6.0,RU,1670265222
280,kodiak,57.79,-152.4072,2.730000000000018,93,100,0.0,US,1670265222
281,whyalla,-33.0333,137.5833,18.600000000000023,53,100,3.26,AU,1670265223
282,egvekinot,66.3167,-179.1667,-18.159999999999968,88,100,4.83,RU,1670265223
283,dingle,10.9995,122.6711,23.610000000000014,94,74,3.19,PH,1670265224
284,parintins,-2.6283,-56.7358,32.26000000000005,50,94,2.47,BR,1670265225
285,barcelona,41.3888,2.159,13.160000000000025,82,40,3.09,ES,1670265203
286,fort nelson,58.8053,-122.7002,-20.589999999999975,61,40,1.54,CA,1670265049
287,shamary,57.3434,58.2199,-17.639999999999986,99,58,0.73,RU,1670265226
288,yangjiang,21.85,111.9667,10.990000000000009,78,1,3.36,CN,1670265226
289,safakulevo,54.9901,62.5442,-22.20999999999998,100,92,0.78,RU,1670265227
290,at-bashi,41.1702,75.8106,-11.139999999999986,93,98,0.59,KG,1670265227
291,ossora,59.2353,163.0719,-11.759999999999991,72,100,5.78,RU,1670265193
292,gap,44.6667,6.0,-6.199999999999989,95,6,3.04,FR,1670265228
293,villa carlos paz,-31.4241,-64.4978,37.81,14,0,7.6,AR,1670265229
294,alice springs,-23.7,133.8833,20.75,30,0,0.0,AU,1670265229
295,eureka,40.8021,-124.1637,9.550000000000011,94,15,0.89,US,1670265050
